Title,Tv,Runtime,Date,isMovie,Genre
Riverdale: Season 3: Chapter Fifty-Six: The Dark Secret of Harvest House,Riverdale,45,5/9/19,False,
Someone Great,,92,5/4/19,True,"Comedy,Romance"
The Blacklist: Season 6: Rassvet,The Blacklist,43,5/4/19,False,
The Blacklist: Season 6: The Brockton College Killer (No. 92),The Blacklist,43,5/4/19,False,
Riverdale: Season 3: Chapter Fifty-Five: Prom Night,Riverdale,45,5/4/19,False,
The Last Summer,,109,5/4/19,True,"Comedy,Romance"
Twilight,,122,5/3/19,True,"Fantasy,Drama,Romance"
The Blacklist: Season 6: The Third Estate (No. 136),The Blacklist,43,4/27/19,False,
The Blacklist: Season 6: Lady Luck (No. 69),The Blacklist,43,4/27/19,False,
Riverdale: Season 3: Chapter Fifty-Four: “Fear the Reaper”,Riverdale,45,4/27/19,False,
My First First Love: Season 1: A Close Friend -- Who’s Only Just a Friend,My First First Love,55,4/21/19,False,Drama
The Silence,,91,4/21/19,True,"Drama,Thriller,Fantasy,Horror"
The Perfect Date,,93,4/21/19,True,"Romance,Comedy"
Riverdale: Season 3: Chapter Fifty-Three: Jawbreaker,Riverdale,45,4/18/19,False,
Go! Live Your Way: Season 1: Episode 15,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 14,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 13,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 12,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 11,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 10,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 9,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 8,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 7,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 6,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 5,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 4,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 3,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 2,Go! Live Your Way,40,4/16/19,False,
Go! Live Your Way: Season 1: Episode 1,Go! Live Your Way,40,4/16/19,False,
The Order: Season 1: Undeclared: Part 2,The Order,50,4/9/19,False,
The Order: Season 1: Undeclared: Part 1,The Order,50,4/9/19,False,
The Order: Season 1: Homecoming: Part 2,The Order,50,4/9/19,False,
The Order: Season 1: Homecoming: Part 1,The Order,50,4/9/19,False,
Trigger Warning with Killer Mike: Season 1: Kill your Master,Trigger Warning with Killer Mike,26,4/9/19,False,Documentary
Trigger Warning with Killer Mike: Season 1: Outside the Box,Trigger Warning with Killer Mike,26,4/8/19,False,
Trigger Warning with Killer Mike: Season 1: New Jesus,Trigger Warning with Killer Mike,26,4/8/19,False,
Trigger Warning with Killer Mike: Season 1: White Gang Privilege,Trigger Warning with Killer Mike,26,4/8/19,False,
Trigger Warning with Killer Mike: Season 1: F**k School,Trigger Warning with Killer Mike,26,4/8/19,False,
Trigger Warning with Killer Mike: Season 1: Living Black,Trigger Warning with Killer Mike,26,4/7/19,False,
The Blacklist: Season 6: Olivia Olson (No. 115),The Blacklist,43,4/7/19,False,
Baby Driver,,113,4/7/19,True,"Action,Crime"
Unicorn Store,,92,4/7/19,True,"Fantasy,Drama,Comedy"
The Order: Season 1: Introduction to Ethics: Part 2,The Order,50,4/5/19,False,
The Order: Season 1: Introduction to Ethics: Part 1,The Order,50,4/5/19,False,
The Order: Season 1: Hell Week: Part 2,The Order,50,4/5/19,False,
The Order: Season 1: Hell Week: Part 1,The Order,50,4/5/19,False,
The OA: Part II: Chapter 8: Overview,The OA,60,4/5/19,False,"Sci-Fi & Fantasy,Mystery,Drama"
Dancing Queen: Season 1: Dragsgiving,Dancing Queen,43,4/2/19,False,Reality
The OA: Part II: Chapter 7: Nina Azarova,The OA,60,4/2/19,False,
The OA: Part II: Chapter 6: Mirror Mirror,The OA,60,4/2/19,False,
The OA: Part II: Chapter 5: The Medium & the Engineer,The OA,60,4/2/19,False,
The OA: Part II: Chapter 4: SYZYGY,The OA,60,4/2/19,False,
The OA: Part II: Chapter 3: Magic Mirror,The OA,60,3/31/19,False,
The Blacklist: Season 6: The Osterman Umbrella Company (No. 6),The Blacklist,43,3/31/19,False,
The Blacklist: Season 6: Robert Vesco (No. 9),The Blacklist,43,3/31/19,False,
The OA: Part II: Chapter 2: Treasure Island,The OA,60,3/29/19,False,
The OA: Part II: Chapter 1: Angel of Death,The OA,60,3/29/19,False,
The OA: Part I: Chapter 8: Invisible Self,The OA,60,3/29/19,False,
The OA: Part I: Chapter 7: Empire of Light,The OA,60,3/29/19,False,
The OA: Part I: Chapter 6: Forking Paths,The OA,60,3/29/19,False,
The OA: Part I: Chapter 5: Paradise,The OA,60,3/28/19,False,
The OA: Part I: Chapter 4: Away,The OA,60,3/28/19,False,
The OA: Part I: Chapter 3: Champion,The OA,60,3/28/19,False,
Riverdale: Season 3: Chapter Fifty-Two: “The Raid”,Riverdale,45,3/28/19,False,
The OA: Part I: Chapter 2: New Colossus,The OA,60,3/28/19,False,
The OA: Part I: Chapter 1: Homecoming,The OA,60,3/27/19,False,
Northern Rescue: Season 1: Dad Knows Best,Northern Rescue,44,3/27/19,False,"Drama,Family"
Northern Rescue: Season 1: Wake Up,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: The Bear,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: The Dividing Line,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: The Little Things,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: 12 Months to the Day,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: D-U-A-L-I-T-Y,Northern Rescue,44,3/27/19,False,
Northern Rescue: Season 1: Sarah’s Stuff,Northern Rescue,44,3/26/19,False,
Marvel's The Punisher: Season 2: The Whirlwind,Marvel's The Punisher,53,3/25/19,False,"Action & Adventure,Crime,Drama"
Marvel's The Punisher: Season 2: Collision Course,Marvel's The Punisher,53,3/25/19,False,
Marvel's The Punisher: Season 2: The Abyss,Marvel's The Punisher,53,3/25/19,False,
Marvel's The Punisher: Season 2: The Dark Hearts of Men,Marvel's The Punisher,53,3/25/19,False,
Marvel's The Punisher: Season 2: Flustercluck,Marvel's The Punisher,53,3/25/19,False,
Marvel's The Punisher: Season 2: My Brother's Keeper,Marvel's The Punisher,53,3/25/19,False,
Tidying Up with Marie Kondo: Season 1: Tidying With Toddlers,Tidying Up with Marie Kondo,40,3/25/19,False,Reality
Northern Rescue: Season 1: Making Lemonade,Northern Rescue,44,3/25/19,False,
Northern Rescue: Season 1: Qué Sera,Northern Rescue,44,3/25/19,False,
The Dirt,,108,3/25/19,True,"Drama,Music,History"
After Life: Season 1: Episode 6,After Life,30,3/25/19,False,
After Life: Season 1: Episode 5,After Life,30,3/25/19,False,
After Life: Season 1: Episode 4,After Life,30,3/24/19,False,
After Life: Season 1: Episode 3,After Life,30,3/24/19,False,
After Life: Season 1: Episode 2,After Life,30,3/24/19,False,
After Life: Season 1: Episode 1,After Life,30,3/24/19,False,
The Blacklist: Season 6: Bastien Moreau (no. 20): Conclusion,The Blacklist,43,3/24/19,False,
Isn't It Romantic,,89,3/24/19,True,"Comedy,Fantasy,Romance"
"Love, Death & Robots: Volume 1: THE SECRET WAR","Love, Death & Robots",15,3/23/19,False,"Animation,Sci-Fi & Fantasy"
"Love, Death & Robots: Volume 1: ALTERNATE HISTORIES","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: ICE AGE","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: BLINDSPOT","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: ZIMA BLUE","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: LUCKY 13","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: FISH NIGHT","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: HELPING HAND","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: SHAPE-SHIFTERS","Love, Death & Robots",15,3/23/19,False,
"Love, Death & Robots: Volume 1: THE DUMP","Love, Death & Robots",15,3/23/19,False,
Riverdale: Season 3: Chapter Fifty-One: Big Fun,Riverdale,45,3/21/19,False,
"Love, Death & Robots: Volume 1: GOOD HUNTING","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: BEYOND THE AQUILA RIFT","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: WHEN THE YOGURT TOOK OVER","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: SUCKER OF SOULS","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: SUITS","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: THE WITNESS","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: THREE ROBOTS","Love, Death & Robots",15,3/21/19,False,
"Love, Death & Robots: Volume 1: SONNIE'S EDGE","Love, Death & Robots",15,3/21/19,False,
The Boy Who Harnessed the Wind,,113,3/20/19,True,Drama
It's Kind of a Funny Story,,102,3/20/19,True,"Comedy,Drama"
Triple Frontier,,126,3/20/19,True,"Action,Thriller,Crime,Adventure"
Christmas With A View,,90,3/20/19,True,"Romance,Family"
Juanita,,90,3/20/19,True,Drama
Miss Me This Christmas,,87,3/20/19,True,Comedy
Polar,,119,3/20/19,True,"Action,Crime,Drama"
Ace Ventura Pet Detective Jr.,,93,3/19/19,True,"Comedy,Family"
The Blacklist: Season 6: Bastien Moreau (no. 20),The Blacklist,43,3/19/19,False,
The Blacklist: Season 6: The Cryptobanker (No. 160),The Blacklist,43,3/18/19,False,
The Blacklist: Season 6: Minister D (No. 99),The Blacklist,43,3/18/19,False,
The World's Most Extraordinary Homes: Season 2 Part A: Portugal,The World's Most Extraordinary Homes,60,3/18/19,False,Documentary
The World's Most Extraordinary Homes: Season 2 Part A: USA,The World's Most Extraordinary Homes,60,3/18/19,False,
The World's Most Extraordinary Homes: Season 2 Part B: Israel,The World's Most Extraordinary Homes,60,3/16/19,False,
Riverdale: Season 3: Chapter Fifty: American Dreams,Riverdale,45,3/14/19,False,
The Blacklist: Season 6: Marko Jankowics (No. 58),The Blacklist,43,3/14/19,False,
Riverdale: Season 3: Chapter Forty-Nine: Fire Walk With Me,Riverdale,45,3/10/19,False,
Battle,,95,3/6/19,True,"Drama,Romance,Music"
Pose: Season 1: Mother of the Year,Pose,42,3/6/19,False,Drama
Pose: Season 1: Pink Slip,Pose,42,3/6/19,False,
Pose: Season 1: Love is the Message,Pose,42,3/6/19,False,
Pose: Season 1: Mother's Day,Pose,42,3/6/19,False,
Pose: Season 1: The Fever,Pose,42,3/6/19,False,
Pose: Season 1: Giving and Receiving,Pose,42,3/5/19,False,
Pose: Season 1: Access,Pose,42,3/5/19,False,
Pose: Season 1: Pilot,Pose,42,3/4/19,False,
Atypical: Season 2: Ernest Shackleton's Rules for Survival,Atypical,33,3/4/19,False,"Drama,Comedy"
Atypical: Season 2: Ritual-licious,Atypical,33,3/4/19,False,
Atypical: Season 2: Living at an Angle,Atypical,33,3/3/19,False,
Atypical: Season 2: The Smudging,Atypical,33,3/3/19,False,
Atypical: Season 1: That’s My Sweatshirt,Atypical,33,2/28/19,False,
Atypical: Season 1: The Silencing Properties of Snow,Atypical,33,2/27/19,False,
Atypical: Season 1: I Lost My Poor Meatball,Atypical,33,2/27/19,False,
Atypical: Season 1: The D-Train to Bone Town,Atypical,33,2/27/19,False,
The World's Most Extraordinary Homes: Season 2 Part B: Norway,The World's Most Extraordinary Homes,60,2/22/19,False,
The World's Most Extraordinary Homes: Season 2 Part B: India,The World's Most Extraordinary Homes,60,2/22/19,False,
Atypical: Season 1: A Human Female,Atypical,33,2/22/19,False,
Atypical: Season 1: Antarctica,Atypical,33,2/22/19,False,
The World's Most Extraordinary Homes: Season 2 Part B: Spain,The World's Most Extraordinary Homes,60,2/22/19,False,
The World's Most Extraordinary Homes: Season 2 Part A: Japan,The World's Most Extraordinary Homes,60,2/21/19,False,
The World's Most Extraordinary Homes: Season 2 Part A: Switzerland,The World's Most Extraordinary Homes,60,2/21/19,False,
The Blacklist: Season 6: General Shiro (No. 116),The Blacklist,43,2/20/19,False,
The Blacklist: Season 6: The Ethicist (No. 91),The Blacklist,43,2/20/19,False,
Cam,,95,2/18/19,True,"Thriller,Mystery,Horror"
Fifty Shades Darker,,118,2/15/19,True,"Drama,Romance"
The World's Most Extraordinary Homes: Season 1: Underground,The World's Most Extraordinary Homes,60,2/15/19,False,
The World's Most Extraordinary Homes: Season 1: Coast,The World's Most Extraordinary Homes,60,2/15/19,False,
The World's Most Extraordinary Homes: Season 1: Forest,The World's Most Extraordinary Homes,60,2/15/19,False,
The World's Most Extraordinary Homes: Season 1: Mountain,The World's Most Extraordinary Homes,60,2/15/19,False,
Free Rein: Valentine's Day,,0,2/15/19,True,"Romance,Family"
Dude,,90,2/13/19,True,Comedy
Like Father,,103,2/13/19,True,"Comedy,Drama"
XOXO,,92,2/12/19,True,"Music,Drama"
Sundown,,103,2/12/19,True,"Romance,Comedy"
Ibiza,,94,2/12/19,True,"Comedy,Romance"
The 100: Season 1: Pilot,The 100,43,2/11/19,False,"Sci-Fi & Fantasy,Drama,Action & Adventure"
Riverdale: Season 3: Chapter	Forty-Seven:	Bizarrodale,Riverdale,45,2/7/19,False,
Conversations with a Killer: The Ted Bundy Tapes: Limited Series: Burn Bundy Burn,Conversations with a Killer,60,2/7/19,False,"Documentary,Crime"
Conversations with a Killer: The Ted Bundy Tapes: Limited Series: Not My Turn to Watch Him,Conversations with a Killer,60,2/7/19,False,
Conversations with a Killer: The Ted Bundy Tapes: Limited Series: One of Us,Conversations with a Killer,60,2/7/19,False,
Conversations with a Killer: The Ted Bundy Tapes: Limited Series: Handsome Devil,Conversations with a Killer,60,2/6/19,False,
The Comedy Lineup: Part 1: Ian Karmel,The Comedy Lineup,15,2/5/19,False,Comedy
The Comedy Lineup: Part 1: Michelle Buteau,The Comedy Lineup,15,2/5/19,False,
Nightflyers: Season 1: Torches and Pitchforks,Nightflyers,45,2/5/19,False,Sci-Fi & Fantasy
Nightflyers: Season 1: All That We Left Behind,Nightflyers,45,2/4/19,False,
Jimmy Carr: Funny Business,,62,2/4/19,True,"Comedy,TV Movie"
The Blacklist: Season 6: Alter Ego (No. 131),The Blacklist,43,2/3/19,False,
Asthma,,90,2/3/19,True,"Drama,Romance"
The Last Laugh,,98,2/1/19,True,Comedy
Minecraft: Story Mode: Season 1: The Order of the Stone,Minecraft,41,2/1/19,False,"Action & Adventure,Comedy,Animation,Sci-Fi & Fantasy"
Dancing Queen: Season 1: Music Mishap,Dancing Queen,43,2/1/19,False,
Riverdale: Season 3: Chapter Forty-Six: The Red Dahlia,Riverdale,45,1/31/19,False,
"Dancing Queen: Season 1: Man, I Feel Like a Woman",Dancing Queen,43,1/30/19,False,
The Good Place: Season 3: Pandemonium,The Good Place,22,1/29/19,False,
The Good Place: Season 3: Chidi Sees the Time-Knife,The Good Place,22,1/29/19,False,
The Good Place: Season 3: The Book of Dougs,The Good Place,22,1/29/19,False,
The Good Place: Season 3: Janet(s),The Good Place,22,1/29/19,False,
The Good Place: Season 3: Don't Let the Good Life Pass You By,The Good Place,22,1/29/19,False,
The Good Place: Season 3: The Worst Possible Use of Free Will,The Good Place,22,1/29/19,False,
The Good Place: Season 3: A Fractured Inheritance,The Good Place,22,1/29/19,False,
The Good Place: Season 3: The Ballad of Donkey Doug,The Good Place,22,1/29/19,False,
The Good Place: Season 3: Jeremy Bearimy,The Good Place,22,1/29/19,False,
The Good Place: Season 3: The Snowplow,The Good Place,22,1/28/19,False,
The Good Place: Season 3: The Brainy Bunch,The Good Place,22,1/28/19,False,
The Good Place: Season 3: Everything is Bonzer,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Somewhere Else,The Good Place,22,1/28/19,False,
The Good Place: Season 2: The Burrito,The Good Place,22,1/28/19,False,
"The Good Place: Season 2: Rhonda, Diana, Jake, and Trent",The Good Place,22,1/28/19,False,
The Good Place: Season 2: Best Self,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Leap to Faith,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Derek,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Janet and Michael,The Good Place,22,1/28/19,False,
The Good Place: Season 2: The Trolley Problem,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Existential Crisis,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Team Cockroach,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Dance Dance Resolution,The Good Place,22,1/28/19,False,
The Good Place: Season 2: Everything Is Great!,The Good Place,22,1/27/19,False,
FYRE: The Greatest Party That Never Happened,,98,1/25/19,True,"Documentary,TV Movie"
Riverdale: Season 3: Chapter Forty-Five: The Stranger,Riverdale,45,1/24/19,False,
Sing,,108,1/24/19,True,"Animation,Comedy,Drama,Family"
The Good Place: Season 1: Michael's Gambit,The Good Place,22,1/23/19,False,
The Good Place: Season 1: Mindy St. Claire,The Good Place,22,1/23/19,False,
The Good Place: Season 1: What's My Motivation,The Good Place,22,1/23/19,False,
The Good Place: Season 1: Chidi's Choice,The Good Place,22,1/23/19,False,
The Good Place: Season 1: ...Someone Like Me as a Member,The Good Place,22,1/23/19,False,
The Good Place: Season 1: Most Improved Player,The Good Place,22,1/23/19,False,
The Good Place: Season 1: The Eternal Shriek,The Good Place,22,1/22/19,False,
The Good Place: Season 1: What We Owe to Each Other,The Good Place,22,1/22/19,False,
The Good Place: Season 1: Category 55 Emergency Doomsday Crisis,The Good Place,22,1/22/19,False,
The Good Place: Season 1: Jason Mendoza,The Good Place,22,1/22/19,False,
The Blacklist: Season 6: The Pawnbrokers (No. 146/147),The Blacklist,43,1/22/19,False,
IO,,96,1/21/19,True,Science Fiction
Chilling Adventures of Sabrina: Part 1: Chapter Eleven: A Midwinter's Tale,Chilling Adventures of Sabrina,60,1/19/19,False,
Les Misérables,,157,1/18/19,True,"History,Drama"
Riverdale: Season 3: Chapter Forty-Four: No Exit,Riverdale,45,1/17/19,False,
The Layover,,88,1/16/19,True,"Comedy,Romance"
The Blacklist: Season 6: The Pharmacist (No. 124),The Blacklist,43,1/16/19,False,
The Blacklist: Season 6: The Corsican (No. 20),The Blacklist,43,1/16/19,False,
The Blacklist: Season 6: Dr. Hans Kohler (No. 33),The Blacklist,43,1/16/19,False,
Sex Education: Season 1: Episode 8,Sex Education,45,1/15/19,False,
Sex Education: Season 1: Episode 7,Sex Education,45,1/15/19,False,
Sex Education: Season 1: Episode 6,Sex Education,45,1/15/19,False,
Sex Education: Season 1: Episode 5,Sex Education,45,1/15/19,False,
Sex Education: Season 1: Episode 4,Sex Education,45,1/15/19,False,
Sex Education: Season 1: Episode 3,Sex Education,45,1/14/19,False,
Sex Education: Season 1: Episode 2,Sex Education,45,1/14/19,False,
Sex Education: Season 1: Episode 1,Sex Education,45,1/14/19,False,
You Get Me,,89,1/3/19,True,"Thriller,Romance,Drama"
The Holiday Calendar,,94,1/2/19,True,"Romance,Comedy,Family"
Bird Box,,124,1/2/19,True,"Thriller,Drama,Science Fiction"
SPF-18,,75,1/2/19,True,"Romance,Drama"
48 Christmas Wishes,,84,1/2/19,True,"Family,TV Movie"
You: Season 1: Bluebeard's Castle,You,46,1/2/19,False,"Crime,Drama"
You: Season 1: Candace,You,46,1/2/19,False,
"You: Season 1: You Got Me, Babe",You,46,1/2/19,False,
You: Season 1: Everythingship,You,46,1/1/19,False,
You: Season 1: Amour Fou,You,46,1/1/19,False,
You: Season 1: Living with the Enemy,You,46,1/1/19,False,
You: Season 1: The Captain,You,46,12/31/18,False,
You: Season 1: Maybe,You,46,12/31/18,False,
You: Season 1: The Last Nice Guy in New York,You,46,12/30/18,False,
You: Season 1: Pilot,You,46,12/30/18,False,
The Good Place: Season 1: Tahani Al-Jamil,The Good Place,22,12/30/18,False,
Black Mirror: Bandersnatch,,90,12/28/18,True,"Science Fiction,Mystery,Drama,Thriller,TV Movie"
Angels in the Snow,,90,12/25/18,True,"Drama,Family"
A Dogwalker's Christmas Tale,,80,12/22/18,True,Comedy
The Good Place: Season 1: Flying,The Good Place,22,12/18/18,False,
The Good Place: Season 1: Everything Is Fine,The Good Place,22,12/18/18,False,
Prince of Peoria: A Christmas Moose Miracle,,96,12/18/18,True,"Comedy,Family"
I'll Be Home for Christmas,,84,12/16/18,True,"TV Movie,Family,Drama"
Free Rein: The Twelve Neighs of Christmas,,58,12/15/18,True,"Comedy,Drama,Family"
Riverdale: Season 3: Chapter Forty-Three: Outbreak,Riverdale,45,12/13/18,False,
Bodyguard: Season 1: Episode 6,Bodyguard,60,12/11/18,False,"Crime,Drama,War & Politics"
Bodyguard: Season 1: Episode 5,Bodyguard,60,12/11/18,False,
Bodyguard: Season 1: Episode 4,Bodyguard,60,12/11/18,False,
Bodyguard: Season 1: Episode 3,Bodyguard,60,12/11/18,False,
Bodyguard: Season 1: Episode 2,Bodyguard,60,12/11/18,False,
Bodyguard: Season 1: Episode 1,Bodyguard,60,12/11/18,False,
Everything Sucks!: Season 1: I Just Wanna Be Anybody,Everything Sucks!,25,12/11/18,False,"Drama,Comedy"
Everything Sucks!: Season 1: Cheesecake to a Fat Man,Everything Sucks!,25,12/11/18,False,
Everything Sucks!: Season 1: Sometimes I Hear My Voice,Everything Sucks!,25,12/11/18,False,
Everything Sucks!: Season 1: What the Hell’s a Zarginda?,Everything Sucks!,25,12/11/18,False,
Everything Sucks!: Season 1: Romeo & Juliet in Space,Everything Sucks!,25,12/11/18,False,
Everything Sucks!: Season 1: All That and a Bag of Chips,Everything Sucks!,25,12/11/18,False,
To the Bone,,107,12/11/18,True,Drama
"Dancing Queen: Season 1: Always and Forever, Alyssa Edwards",Dancing Queen,43,12/11/18,False,
Dancing Queen: Season 1: Reigning Supreme,Dancing Queen,43,12/11/18,False,
Dancing Queen: Season 1: Alyssa's Secrets,Dancing Queen,43,12/11/18,False,
Dancing Queen: Season 1: Wrecking Ball,Dancing Queen,43,12/11/18,False,
Dancing Queen: Season 1: Get to Werk!,Dancing Queen,43,12/11/18,False,
The Comedy Lineup: Part 2: Matteo Lane,The Comedy Lineup,15,12/11/18,False,
The Comedy Lineup: Part 2: Janelle James,The Comedy Lineup,15,12/11/18,False,
Chilling Adventures of Sabrina: Part 1: Chapter Ten: The Witching Hour,Chilling Adventures of Sabrina,60,12/11/18,False,
Chilling Adventures of Sabrina: Part 1: Chapter Nine: The Returned Man,Chilling Adventures of Sabrina,60,12/11/18,False,
Chilling Adventures of Sabrina: Part 1: Chapter Four: Witch Academy,Chilling Adventures of Sabrina,60,12/11/18,False,
Chilling Adventures of Sabrina: Part 1: Chapter Three: The Trial of Sabrina Spellman,Chilling Adventures of Sabrina,60,12/11/18,False,
Everything Sucks!: Season 1: Maybe You’re Gonna Be the One That Saves Me,Everything Sucks!,25,12/7/18,False,
Everything Sucks!: Season 1: Plutonium,Everything Sucks!,25,12/7/18,False,
Kiss & Cry,,90,12/7/18,True,
You Can’t Fight Christmas,,87,12/7/18,True,Comedy
Christmas Inheritance,,105,12/6/18,True,Romance
Riverdale: Season 3: Chapter Forty-Two: The Man in Black,Riverdale,45,12/6/18,False,
The Mist: Season 1: The Waking Dream,The Mist,50,12/5/18,False,"Drama,Sci-Fi & Fantasy"
A Wish for Christmas,,84,12/5/18,True,"Drama,Romance,TV Movie"
The Mist: Season 1: The Law of Nature,The Mist,50,12/5/18,False,
The Mist: Season 1: Over the River and Through the Woods,The Mist,50,12/5/18,False,
The Mist: Season 1: The Devil You Know,The Mist,50,12/5/18,False,
The Mist: Season 1: The Waiting Room,The Mist,50,12/5/18,False,
The Spirit of Christmas,,91,12/3/18,True,"TV Movie,Romance,Drama,Fantasy,Mystery"
A Christmas Prince: The Royal Wedding,,92,12/2/18,True,"Romance,Comedy"
Merry Kissmas,,89,11/30/18,True,"Comedy,Romance,TV Movie,Drama"
The Mist: Season 1: Pequod,The Mist,50,11/30/18,False,
The Mist: Season 1: Show and Tell,The Mist,50,11/30/18,False,
Jack Whitehall: At Large,,67,11/29/18,True,Comedy
James Acaster: Repertoire: Collection: Recap,James Acaster,41,11/29/18,False,"Comedy,Talk"
Riverdale: Season 3: Chapter Forty-One: Manhunter,Riverdale,45,11/29/18,False,
James Acaster: Repertoire: Collection: Reset,James Acaster,41,11/25/18,False,
The Christmas Chronicles,,104,11/25/18,True,"Comedy,Adventure,Family,Fantasy"
Christmas Wedding Planner,,86,11/24/18,True,"Romance,Family"
When We First Met,,97,11/21/18,True,"Comedy,Romance,Fantasy"
The Princess Switch,,101,11/18/18,True,Romance
Riverdale: Season 3: Chapter Forty: The Great Escape,Riverdale,45,11/15/18,False,
Jim Jefferies: This Is Me Now,,70,11/14/18,True,Comedy
#realityhigh,,99,11/14/18,True,Comedy
James Acaster: Repertoire: Collection: Represent,James Acaster,41,11/11/18,False,
A Christmas Prince,,92,11/11/18,True,Romance
Riverdale: Season 3: Chapter Thirty-Nine: The Midnight Club,Riverdale,45,11/8/18,False,
Riverdale: Season 3: Chapter Thirty-Six: Labor Day,Riverdale,45,11/8/18,False,
Russell Howard: Recalibrate,,69,11/7/18,True,Comedy
Daniel Sloss: Live Shows: Season 1: Jigsaw,Daniel Sloss,41,11/6/18,False,Comedy
Daniel Sloss: Live Shows: Season 1: Dark,Daniel Sloss,41,11/5/18,False,
"Riverdale: Season 3: Chapter Thirty-Eight: “As Above, So Below”",Riverdale,45,11/3/18,False,
Insatiable: Season 1: Why Bad Things Happen,Insatiable,45,11/3/18,False,"Drama,Comedy"
Insatiable: Season 1: Winners Win. Period.,Insatiable,45,11/3/18,False,
Insatiable: Season 1: Banana Heart Banana,Insatiable,45,11/3/18,False,
Insatiable: Season 1: Bad Kitty,Insatiable,45,11/2/18,False,
Insatiable: Season 1: Wieners and Losers,Insatiable,45,11/2/18,False,
Insatiable: Season 1: Miss Magic Jesus,Insatiable,45,11/2/18,False,
Insatiable: Season 1: Dunk 'N' Donut,Insatiable,45,11/2/18,False,
Insatiable: Season 1: Bikinis and Bitches,Insatiable,45,11/2/18,False,
Insatiable: Season 1: WMBS,Insatiable,45,11/1/18,False,
Insatiable: Season 1: Miss Bareback Buckaroo,Insatiable,45,11/1/18,False,
Insatiable: Season 1: Skinny Is Magic,Insatiable,45,11/1/18,False,
Insatiable: Season 1: Pilot,Insatiable,45,10/30/18,False,
The Haunting of Hill House: Witness Marks,The Haunting of Hill House,50,10/30/18,False,"Mystery,Drama"
The Haunting of Hill House: Silence Lay Steadily,The Haunting of Hill House,50,10/30/18,False,
The Haunting of Hill House: Screaming Meemies,The Haunting of Hill House,50,10/30/18,False,
The Haunting of Hill House: The Twin Thing,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: Eulogy,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: Two Storms,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: The Bent-Neck Lady,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: Touch,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: Open Casket,The Haunting of Hill House,50,10/27/18,False,
The Haunting of Hill House: Steven Sees a Ghost,The Haunting of Hill House,50,10/27/18,False,
Fuller House: Season 3: Here Comes the Sun,Fuller House,30,10/27/18,False,"Family,Comedy"
